"institution_id","institution_name","country","country_code","latitude","longitude","type","qs_ranking_2024","region","research_output_score"
"I139322472","Universiti Sains Malaysia","Malaysia","MY","5.411230087280273","100.3354263305664","education","100.0","Asia","100.0"
"I205401836","National Institute for Materials Science","Japan","JP","36.20000076293945","140.10000610351562","facility","100.0","Asia","100.0"
"I158338959","University of Kerala","India","IN","8.48550033569336","76.9492416381836","education","100.0","Asia","100.0"
"I154799132","Université de Moncton","Canada","CA","46.094539642333984","-64.79650115966797","education","100.0","North America","100.0"
"I11701301","Griffith University","Australia","AU","-27.46793937683105","153.02809143066406","education","100.0","Oceania","100.0"
"I1332474105","Mercedes-Benz (Germany)","Germany","DE","48.782318115234375","9.177020072937012","company","100.0","Europe","100.0"
"I15873915","Mustansiriyah University","Iraq","IQ","33.340579986572266","44.40087890625","education","100.0","Asia","100.0"
"I1304196042","Loyola University Medical Center","United States","US","41.86133575439453","-87.83415222167969","healthcare","100.0","North America","100.0"
"I4210103894","Hefei National Center for Physical Sciences at Nanoscale","China","CN","31.82270050048828","117.28034973144533","facility","100.0","Asia","100.0"
"I4210126328","IBM Research - Zurich","Switzerland","CH","47.310794830322266","8.544028282165527","facility","100.0","Europe","100.0"
"I119050109","Ahlia University","Bahrain","BH","26.22787094116211","50.58565139770508","education","482.0","Asia","85.58"
"I4210110903","Natural History Museum Aarhus","Denmark","DK","56.15673828125","10.210760116577148","archive","100.0","Europe","100.0"
"I200332995","TU Dortmund University","Germany","DE","51.51493835449219","7.466000080108643","education","100.0","Europe","100.0"
"I148520331","Kinnaird College for Women University","Pakistan","PK","31.558000564575195","74.3507080078125","education","884.0","Asia","73.36"
"I4210144801","Loewe Center for Synthetic Microbiology","Germany","DE","50.80534362792969","8.807133674621582","education","100.0","Europe","100.0"
"I123185442","Reykjavík University","Iceland","IS","64.13548278808594","-21.895410537719727","education","100.0","Europe","100.0"
"I2802029997","Delta State Polytechnic","Nigeria","NG","5.55311393737793","6.236544132232666","education","100.0","Africa","100.0"
"I4210109791","Nanjing Brain Hospital","China","CN","32.04991912841797","118.7699203491211","healthcare","100.0","Asia","100.0"
"I47400469","Universidad Autónoma de Zacatecas ""Francisco García Salinas""","Mexico","MX","22.768430709838867","-102.58141326904295","education","100.0","North America","100.0"
"I4210099383","Abu Dhabi Health Services","United Arab Emirates","AE","24.46917724609375","54.33744812011719","company","843.0","Asia","74.59"
"I864159182","University of Silesia in Katowice","Poland","PL","50.2584114074707","19.02754020690918","education","100.0","Europe","100.0"
"I4210096640","Royal Brompton Hospital","United Kingdom","GB","51.48990249633789","-0.1703960001468658","healthcare","100.0","Europe","100.0"
"I2800235667","Kurchatov Institute","Russia","RU","55.752220153808594","37.61555862426758","facility","100.0","Europe","100.0"
"I4210100612","Georg Simon Ohm University of Applied Sciences Nuremberg","Germany","DE","49.45284652709961","11.093335151672363","education","100.0","Europe","100.0"
"I61937129","Jackson State University","United States","US","32.295982360839844","-90.20465850830078","education","100.0","North America","100.0"
"I27765905","North-West University","South Africa","ZA","-26.7166690826416","27.100000381469727","education","100.0","Africa","100.0"
"I179630473","Institute of Photonic Sciences","Spain","ES","41.388790130615234","2.158989906311035","facility","100.0","Europe","100.0"
"I42570316","Japanese Foundation For Cancer Research","Japan","JP","35.68949890136719","139.69171142578125","nonprofit","100.0","Asia","100.0"
"I4210101790","VA Tennessee Valley Healthcare System","United States","US","36.14176559448242","-86.80374145507812","healthcare","100.0","North America","100.0"
"I2799803557","Barcelona Supercomputing Center","Spain","ES","41.388790130615234","2.158989906311035","facility","100.0","Europe","100.0"
"I2801301638","Rambam Health Care Campus","Israel","IL","32.83298873901367","34.9857063293457","healthcare","100.0","Asia","100.0"
"I4399657955","Korea Research Institute of Ships and Ocean Engineering","","","36.36685180664063","127.3270034790039","other","714.0","","78.49"
"I29891158","University of Sharjah","United Arab Emirates","AE","25.33736991882324","55.41205978393555","education","100.0","Asia","100.0"
"I182212641","University of Salzburg","Austria","AT","47.79941177368164","13.043990135192873","education","100.0","Europe","100.0"
"I192703390","Ming Chuan University","Taiwan","TW","25.08635139465332","121.52808380126952","education","100.0","Asia","100.0"
"I14992734","Hunan University of Traditional Chinese Medicine","China","CN","28.198740005493164","112.97087097167967","education","100.0","Asia","100.0"
"I1280536761","Ames Research Center","United States","US","37.38605117797852","-122.08384704589844","facility","100.0","North America","100.0"
"I4210150439","Bandung Islamic University","Indonesia","ID","-6.922220230102539","107.60694122314452","education","100.0","Asia","100.0"
"I4210145145","Nomor Research (Germany)","Germany","DE","48.115684509277344","11.589506149291992","company","","Europe","60.17"
"I2800565835","Princeton Public Schools","United States","US","40.357025146484375","-74.65691375732422","education","100.0","North America","100.0"
"I1324840837","Hewlett-Packard (United States)","United States","US","37.41238021850586","-122.1487274169922","company","100.0","North America","100.0"
"I4394709130","Indiana University School of Medicine","","","39.76837921142578","-86.15804290771484","education","100.0","","100.0"
"I50357001","Universidad Carlos III de Madrid","Spain","ES","40.416500091552734","-3.702559947967529","education","100.0","Europe","100.0"
"I76134821","Medical University of Vienna","Austria","AT","48.20848846435547","16.372079849243164","education","100.0","Europe","100.0"
"I70745867","KLA (United States)","United States","US","37.420841217041016","-121.92597198486328","company","150.0","North America","97.46"
"I4210123599","Liaoning Jianzhu Vocational University","China","CN","41.25557327270508","123.16429138183594","education","309.0","Asia","91.35"
"I4210109745","Institute of Organic Chemistry","Poland","PL","52.22866821289063","20.963520050048828","facility","100.0","Europe","100.0"
"I170238339","Duy Tan University","Vietnam","VN","16.067779541015625","108.22083282470705","education","100.0","Asia","100.0"
"I4210135161","Institute for Social and Economic Research","United Kingdom","GB","51.876583099365234","0.945007026195526","facility","100.0","Europe","100.0"
"I4210120341","Hôpital André Mignot","France","FR","48.820499420166016","2.131099939346313","healthcare","100.0","Europe","100.0"
"I146586912","National Environment Agency","Singapore","SG","1.304599046707153","103.7917251586914","government","","Asia","64.59"
"I138925566","Ewha Womans University","South Korea","KR","37.56306838989258","126.94673919677734","education","100.0","Asia","100.0"
"I3121799822","Universidade Federal do Piauí","Brazil","BR","-5.089169979095459","-42.80194091796875","education","100.0","South America","100.0"
"I4210105806","Zhongda Hospital Southeast University","China","CN","32.07139587402344","118.77664947509766","healthcare","100.0","Asia","100.0"
"I2801240577","Building and Construction Authority","Singapore","SG","1.2787729501724243","103.8459701538086","government","","Asia","8.74"
"I2802835388","Seoul National University Hospital","South Korea","KR","37.57937240600586","127.0004653930664","healthcare","41.0","Asia","100.0"
"I58152225","Texas A&M University at Qatar","Qatar","QA","25.31506729125977","51.43932723999024","education","100.0","Asia","100.0"
"I165862685","St George's, University of London","United Kingdom","GB","51.50852966308594","-0.1257400065660476","education","100.0","Europe","100.0"
"I4210134249","Centre for Research and Technology Hellas","Greece","GR","40.64360809326172","22.93086051940918","facility","100.0","Europe","100.0"
"I4210112005","Prime University","Bangladesh","BD","23.79098129272461","90.34818267822266","education","","Asia","23.44"
"I4210131987","Diversité, génomes et interactions micro-organismes-insectes","France","FR","43.610931396484375","3.876349925994873","facility","","Europe","44.21"
"I1341640284","Centrum Wiskunde & Informatica","Netherlands","NL","52.37403106689453","4.889689922332764","facility","100.0","Europe","100.0"
"I129627893","University of Molise","Italy","IT","41.55947113037109","14.667369842529297","education","100.0","Europe","100.0"
"I4210117523","Samsung (United Kingdom)","United Kingdom","GB","51.38811874389648","-0.5078200101852417","company","","Europe","65.83"
"I2801403999","UCLA Medical Center","United States","US","34.027244567871094","-118.4865493774414","healthcare","9.0","North America","100.0"
"I74885063","Sharda University","India","IN","28.49614906311035","77.5360107421875","education","100.0","Asia","100.0"
"I3131625388","University Town of Shenzhen","China","CN","22.59370422363281","113.9711685180664","education","100.0","Asia","100.0"
"I54001450","Düzce Üniversitesi","Turkey","TR","40.8388900756836","31.163890838623047","education","100.0","Asia","100.0"
"I4210104071","Chorley and South Ribble Hospital","United Kingdom","GB","53.650001525878906","-2.6166698932647705","healthcare","","Europe","15.46"
"I4210121626","Signal Processing (United States)","United States","US","39.080509185791016","-77.23397827148438","company","100.0","North America","100.0"
"I4210122849","Philips (Netherlands)","Netherlands","NL","52.37403106689453","4.889689922332764","company","100.0","Europe","100.0"
"I4210098302","Fraunhofer Singapore","Singapore","SG","1.3444390296936035","103.68029022216795","facility","","Asia","13.68"
"I90303723","Scientific Council for Government Policy","Netherlands","NL","52.07015609741211","4.305746078491211","government","","Europe","19.87"
"I83579964","Széchenyi István University","Hungary","HU","47.68333053588867","17.635120391845703","education","100.0","Europe","100.0"
"I147168166","Moi University","Kenya","KE","0.520359992980957","35.26993179321289","education","100.0","Africa","100.0"
"I87673952","Erciyes University","Turkey","TR","38.73221969604492","35.48527908325195","education","100.0","Asia","100.0"
